Unnamed: 0,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,selling_price,model_start_year
8699,Honda,City,6,34277,Petrol,Manual,17.8,1500,575000,1998
13499,Audi,A4,10,100000,Diesel,Automatic,17.11,2000,780000,2008
9162,Hyundai,Grand,7,54000,Diesel,Manual,24.0,1200,345000,2013
4462,Hyundai,i20,10,100000,Diesel,Manual,23.0,1400,320000,2008
7562,Maruti,Wagon R,3,15000,Petrol,Manual,20.51,1000,418000,1999
4602,Honda,Jazz,2,10597,Petrol,Manual,18.7,1200,815000,2009
3216,Honda,Amaze,2,2277,Petrol,Automatic,15.5,1200,800000,2013
9968,Maruti,Vitara,3,20000,Diesel,Manual,24.3,1250,780000,2016
2105,Volkswagen,Vento,6,48000,Diesel,Manual,20.64,1500,699000,2010
10756,Honda,Amaze,2,14000,Petrol,Automatic,19.0,1200,760000,2013
10864,Ford,Figo,10,120000,Diesel,Manual,20.0,1400,150000,2010
9849,Honda,CR-V,6,80000,Petrol,Automatic,13.7,2000,1375000,2003
10057,Maruti,Celerio,3,47064,Petrol,Automatic,23.1,1000,525000,2014
2730,Hyundai,Grand,5,40000,Petrol,Manual,18.9,1200,510000,2013
386,Maruti,Swift Dzire,7,11275,Petrol,Manual,19.1,1200,470000,2008
4703,Hyundai,i20,2,6258,Petrol,Automatic,17.4,1200,775000,2008
14209,Honda,City,3,29000,Petrol,Manual,17.4,1500,849000,1998
59,Hyundai,Grand,6,75000,Diesel,Manual,24.0,1100,350000,2013
10559,Volkswagen,Polo,8,38000,Petrol,Manual,16.47,1200,376000,2010
2116,Honda,City,8,61000,"Others (CNG,LPG)",Manual,16.8,1500,495000,1998
13385,Hyundai,Grand,4,55000,Petrol,Manual,18.9,1200,415000,2013
14988,Ford,Ecosport,6,57000,Diesel,Manual,22.7,1500,735000,2013
744,Mercedes-Benz,C-Class,8,35400,Diesel,Automatic,14.84,2100,1385000,2001
9144,Honda,Civic,13,73235,Petrol,Manual,13.5,1800,260000,2006
4132,Tata,Safari,14,74555,Diesel,Manual,11.57,2200,105000,1998
9741,Mahindra,XUV500,8,47000,Diesel,Manual,16.0,2200,650000,2011
8069,Toyota,Fortuner,7,77000,Diesel,Manual,12.55,3000,1500000,2009
8343,Maruti,Alto,6,20000,Petrol,Manual,22.74,800,230000,2000
13565,Maruti,Alto,7,10000,Petrol,Manual,22.74,800,320000,2000
5234,BMW,3,13,94603,Petrol,Automatic,10.9,2500,650000,2007
8295,Honda,City,10,84470,Petrol,Manual,16.8,1500,425000,1998
9001,Ford,Aspire,6,30000,Petrol,Manual,18.16,1200,450000,2015
10006,Toyota,Innova,9,67000,Diesel,Manual,12.99,2500,550000,2005
12164,Honda,WR-V,4,15000,Petrol,Manual,17.5,1200,650000,2017
4125,Ford,Figo,5,25780,Petrol,Manual,18.16,1200,525000,2010
12279,Hyundai,Grand,5,19000,Petrol,Manual,18.9,1200,535000,2013
1030,Hyundai,Grand,5,46000,Petrol,Manual,18.9,1200,455000,2013
6147,Maruti,Swift Dzire,4,56352,Diesel,Automatic,28.4,1250,750000,2008
3217,Honda,City,18,40000,Petrol,Manual,13.0,1500,115000,1998
8871,Renault,Duster,7,50000,Diesel,Manual,20.45,1500,495000,2012
9648,Hyundai,Verna,3,43000,Petrol,Manual,17.0,1600,940000,2006
4673,Maruti,Vitara,5,110000,Diesel,Manual,24.3,1250,800000,2016
681,Maruti,Celerio,3,24000,Petrol,Manual,21.63,1000,495000,2014
3067,Maruti,Ertiga,8,39000,Diesel,Manual,20.77,1250,640000,2012
12826,Datsun,RediGO,4,15000,Petrol,Manual,22.7,800,250000,2016
10865,Maruti,Swift Dzire,4,48000,Petrol,Manual,19.0,1200,475000,2008
13012,Hyundai,i20,4,110000,Diesel,Manual,22.54,1400,800000,2008
6935,Maruti,Wagon R,12,48192,Petrol,Manual,18.9,1100,200000,1999
2410,Hyundai,Elantra,6,49910,Petrol,Automatic,14.5,1800,829000,2004
3025,Maruti,Ertiga,8,197000,Diesel,Manual,20.77,1250,660000,2012
5145,Maruti,Alto,11,39290,Petrol,Manual,23.95,1000,240000,2000
2163,Skoda,Octavia,4,50000,Petrol,Automatic,14.7,1800,1600000,2001
2362,Tata,Tiago,3,9000,Petrol,Automatic,23.84,1200,550000,2016
6148,Honda,Amaze,2,12000,Petrol,Manual,19.5,1200,670000,2013
1447,Honda,WR-V,2,26000,Petrol,Manual,17.5,1200,850000,2017
12026,BMW,5,6,52000,Diesel,Automatic,18.12,2000,1850000,2007
12195,Toyota,Fortuner,6,110000,Diesel,Automatic,12.55,3000,2200000,2009
11512,Maruti,Alto,6,56660,Petrol,Manual,23.95,1000,250000,2000
636,Hyundai,i20,5,30000,Diesel,Manual,22.54,1400,820000,2008
11049,Ford,Ecosport,2,19925,Diesel,Manual,23.0,1500,949000,2013
2383,BMW,3,8,22000,Diesel,Automatic,13.2,2000,1800000,2007
7069,Hyundai,Verna,10,46541,Petrol,Manual,17.43,1400,169000,2006
984,Maruti,Baleno,4,23200,Petrol,Manual,21.4,1200,610000,2015
536,Datsun,RediGO,3,20000,Petrol,Manual,22.7,800,210000,2016
14778,Maruti,Wagon R,3,40000,Petrol,Manual,20.51,1000,430000,1999
8264,Honda,Jazz,4,25428,Petrol,Manual,18.7,1200,520000,2009
12611,Jaguar,XF,7,43000,Diesel,Automatic,16.36,2200,2075000,2009
12340,Maruti,Wagon R,7,60000,"Others (CNG,LPG)",Manual,14.6,1000,350000,1999
9579,Skoda,Superb,11,42000,Petrol,Manual,13.1,1800,400000,2004
7856,Mahindra,Bolero,13,500000,Diesel,Manual,13.6,2500,200000,2000
14476,Maruti,Celerio,5,39500,Diesel,Manual,27.62,800,430000,2014
3683,Maruti,Swift,6,50000,Petrol,Manual,20.4,1200,425000,2005
6832,Mahindra,Bolero,4,80000,Diesel,Manual,16.5,1500,750000,2000
7170,Honda,City,6,35000,Petrol,Manual,17.4,1500,600000,1998
3050,Maruti,Ciaz,4,13000,Diesel,Manual,28.09,1250,885000,2014
5556,Honda,Amaze,4,20350,Petrol,Manual,17.8,1200,650000,2013
13907,Hyundai,i20,5,60000,Petrol,Manual,17.19,1200,700000,2008
9787,Maruti,Vitara,5,58000,Diesel,Manual,24.3,1250,690000,2016
1688,Hyundai,i20,5,37962,Diesel,Manual,21.19,1400,715000,2008
5655,Volkswagen,Polo,6,91000,Diesel,Manual,21.49,1500,565000,2010
10954,Mahindra,XUV500,6,97000,Diesel,Manual,15.1,2200,850000,2011
174,Maruti,Celerio,7,35000,Petrol,Manual,23.1,1000,320000,2014
7598,Tata,Nexon,3,50000,Petrol,Manual,17.0,1200,750000,2017
12303,Hyundai,Grand,6,30000,Petrol,Manual,18.9,1200,450000,2013
11583,Maruti,Ertiga,7,60000,Petrol,Manual,16.02,1400,650000,2012
2565,Maruti,Alto,15,15000,Petrol,Manual,19.7,800,120000,2000
14425,Maruti,Eeco,6,49000,"Others (CNG,LPG)",Manual,15.1,1200,375000,2010
12106,Maruti,Ertiga,6,40000,Petrol,Manual,19.34,1500,675000,2012
1911,Honda,City,4,44897,Petrol,Automatic,18.0,1500,850000,1998
7039,Hyundai,Creta,4,58000,Petrol,Manual,13.0,1600,1175000,2015
7797,Maruti,Alto,3,20000,Petrol,Manual,23.95,1000,340000,2000
13199,Ford,Figo,10,35000,Diesel,Manual,20.0,1400,300000,2010
6682,Mercedes-Benz,E-Class,5,36500,Diesel,Automatic,13.0,2100,2790000,1996
12394,Skoda,Rapid,6,65785,Diesel,Manual,21.14,1500,625000,2011
1665,Skoda,Superb,10,54000,Petrol,Manual,13.14,1800,479000,2004
15079,Maruti,Baleno,4,18263,Petrol,Manual,21.4,1200,567000,2015
3999,Maruti,Ciaz,6,30000,Petrol,Manual,20.73,1400,750000,2014
3766,Maruti,Celerio,7,56000,"Others (CNG,LPG)",Manual,31.79,1000,340000,2014
12763,Hyundai,Grand,4,19744,Diesel,Manual,24.0,1200,540000,2013
1011,Maruti,Wagon R,8,58000,Petrol,Manual,18.9,1000,248000,1999
11918,Ford,Figo,5,61304,Petrol,Manual,18.16,1200,340000,2010
6749,Honda,Jazz,5,42000,Petrol,Automatic,17.1,1200,660000,2009
3432,Maruti,Swift,2,14500,Petrol,Automatic,22.0,1200,720000,2005
4983,Maruti,Swift Dzire,8,82000,Diesel,Manual,19.3,1250,489000,2008
11244,Mercedes-Benz,E-Class,8,80000,Diesel,Automatic,14.21,2100,1700000,1996
8217,Tata,Safari,10,140000,Diesel,Manual,13.93,2200,215000,1998
15068,Hyundai,i10,9,32000,Petrol,Manual,20.36,1200,275000,2007
10556,Hyundai,Santro,11,50503,Petrol,Manual,17.92,1100,190000,1998
4548,Ford,Figo,11,93000,Diesel,Manual,20.0,1400,265000,2010
14070,Maruti,Swift,7,60000,Diesel,Manual,25.2,1250,365000,2005
15374,Ford,Ecosport,6,70000,Diesel,Manual,22.77,1500,740000,2013
1051,Maruti,Baleno,6,63000,Diesel,Manual,27.39,1250,510000,2015
5294,Maruti,Swift,7,35465,Diesel,Manual,25.2,1250,435000,2005
5988,Maruti,Swift Dzire,4,115000,Diesel,Manual,28.4,1250,600000,2008
14543,Hyundai,i20,8,33000,Diesel,Manual,21.9,1400,425000,2008
5900,Hyundai,i10,7,70000,Petrol,Manual,20.36,1200,220000,2007
14371,Tata,Hexa,3,20000,Diesel,Manual,17.6,2200,1200000,2017
3139,Renault,KWID,5,40000,Petrol,Manual,25.17,800,220000,2015
11682,Maruti,Vitara,4,35000,Diesel,Manual,24.3,1250,950000,2016
6633,Hyundai,i10,6,60000,Petrol,Manual,19.81,1100,250000,2007
4494,Maruti,Baleno,2,8700,Petrol,Automatic,21.4,1200,750000,2015
11493,BMW,7,7,65000,Diesel,Automatic,16.46,3000,2590000,2002
2521,Toyota,Innova,13,190000,Diesel,Manual,12.8,2500,400000,2005
2359,Honda,City,8,61000,Petrol,Manual,17.0,1500,425000,1998
11822,Maruti,Swift,5,43000,Petrol,Manual,22.0,1200,589000,2005
13425,Maruti,Swift Dzire,2,10000,Petrol,Automatic,22.0,1200,660000,2008
14183,Maruti,Ertiga,6,68532,"Others (CNG,LPG)",Manual,22.8,1400,625000,2012
14605,Maruti,Swift Dzire,9,170000,Diesel,Manual,19.3,1250,450000,2008
11724,Hyundai,Grand,3,15000,Petrol,Manual,18.9,1200,500000,2013
8321,Maruti,Swift Dzire,6,70000,Diesel,Manual,26.59,1250,580000,2008
14188,Maruti,Alto,15,70000,Petrol,Manual,19.7,800,100000,2000
14553,Honda,City,5,62000,Diesel,Manual,26.0,1500,615000,1998
13083,Maruti,Alto,8,80000,Petrol,Manual,22.74,800,250000,2000
12420,Maruti,Ertiga,8,30000,Petrol,Manual,16.02,1400,580000,2012
8752,Tata,Safari,3,30000,Diesel,Manual,14.1,2200,1100000,1998
1573,Skoda,Superb,7,51000,Diesel,Automatic,17.2,2000,850000,2004
6421,Volkswagen,Polo,4,41000,Diesel,Manual,20.14,1500,630000,2010
1187,Hyundai,Santro,9,170000,"Others (CNG,LPG)",Manual,11.88,1100,175000,1998
4530,Ford,Figo,5,21200,Diesel,Manual,25.83,1500,500000,2010
4433,Renault,KWID,3,39000,Petrol,Manual,25.17,800,325000,2015
14106,Skoda,Octavia,6,61348,Diesel,Automatic,19.3,2000,1000000,2001
9192,Toyota,Innova,7,52000,Diesel,Manual,12.99,2500,925000,2005
1538,Toyota,Innova,5,108000,Diesel,Manual,12.99,2500,1125000,2005
7185,Hyundai,Verna,10,50000,Petrol,Automatic,15.74,1600,450000,2006
2474,Honda,Jazz,5,37000,Petrol,Automatic,19.0,1200,645000,2009
12953,Mahindra,Scorpio,4,68000,Diesel,Manual,15.4,2000,985000,2002
5638,Honda,WR-V,3,13000,Petrol,Manual,17.5,1200,900000,2017
6904,Honda,Amaze,8,65675,Diesel,Manual,25.8,1500,490000,2013
127,Hyundai,Grand,2,9000,Petrol,Manual,20.7,1200,710000,2013
11815,Honda,Amaze,2,32000,Diesel,Manual,27.4,1500,850000,2013
13897,Toyota,Innova,3,36000,Diesel,Manual,13.68,2400,2150000,2005
5302,Hyundai,Grand,6,40000,Petrol,Manual,18.9,1200,375000,2013
14123,Maruti,Swift Dzire,5,60000,Diesel,Manual,26.59,1250,530000,2008
11885,Maruti,Celerio,4,68000,"Others (CNG,LPG)",Manual,30.47,1000,475000,2014
11564,Hyundai,Verna,4,28500,Diesel,Manual,22.32,1600,825000,2006
6340,Mahindra,XUV500,7,145000,Diesel,Manual,15.1,2200,750000,2011
6528,Honda,Jazz,2,9812,Petrol,Manual,18.7,1200,770000,2009
14229,Maruti,Alto,7,20000,Petrol,Manual,23.95,1000,270000,2000
250,Maruti,Vitara,4,50000,Diesel,Manual,24.3,1250,700000,2016
13730,Ford,Ecosport,6,66000,Diesel,Manual,22.77,1500,775000,2013
4717,Maruti,Baleno,5,23243,Petrol,Manual,21.4,1200,687000,2015
8314,Tata,Tiago,2,5000,Petrol,Manual,23.84,1200,520000,2016
10977,Maruti,Ertiga,4,63001,Diesel,Manual,24.52,1250,725000,2012
5493,Maruti,Swift,3,30000,Petrol,Manual,22.0,1200,550000,2005
2495,BMW,5,4,21500,Diesel,Automatic,18.12,2000,3300000,2007
13099,BMW,5,9,79000,Diesel,Automatic,16.73,2500,1800000,2007
6667,Maruti,Baleno,3,25000,Petrol,Automatic,21.4,1200,720000,2015
4506,Hyundai,i10,7,57723,Petrol,Manual,20.36,1200,350000,2007
1760,Mercedes-Benz,GL-Class,5,32000,Diesel,Automatic,17.9,2100,3850000,2010
13663,Volkswagen,Vento,10,79000,Diesel,Manual,20.54,1600,349000,2010
6016,BMW,7,4,50000,Diesel,Automatic,16.77,3000,6750000,2002
4276,Ford,Figo,8,76000,Diesel,Manual,20.0,1400,395000,2010
14505,Maruti,Ertiga,4,27000,"Others (CNG,LPG)",Manual,17.5,1400,811000,2012
14566,Volkswagen,Polo,6,7000,Petrol,Manual,16.47,1200,625000,2010
13725,Renault,KWID,2,10000,Petrol,Manual,25.17,800,330000,2015
1434,Maruti,Wagon R,12,102558,Petrol,Manual,18.9,1100,120000,1999
4788,Hyundai,Creta,4,63000,Diesel,Manual,21.38,1400,1100000,2015
48,Hyundai,Verna,7,110000,Diesel,Manual,22.32,1600,520000,2006
12640,Maruti,Celerio,6,10000,Petrol,Automatic,23.1,1000,410000,2014
2537,Renault,KWID,4,19000,Petrol,Manual,25.17,800,335000,2015
14676,Mahindra,XUV500,5,46100,Diesel,Manual,16.0,2200,1050000,2011
12403,Maruti,Wagon R,5,120000,Petrol,Manual,20.51,1000,250000,1999
8518,Maruti,Vitara,3,50000,Diesel,Manual,24.3,1250,860000,2016
12449,Maruti,Swift Dzire,8,80000,Diesel,Manual,23.4,1250,420000,2008
8988,Mahindra,KUV100,3,50000,Diesel,Manual,25.32,1200,555000,2016
14143,Maruti,Baleno,4,40000,Petrol,Manual,21.4,1200,790000,2015
7713,Hyundai,i20,3,20000,Petrol,Manual,18.6,1200,650000,2008
5520,Hyundai,Grand,7,75571,Petrol,Manual,18.9,1200,450000,2013
6177,Tata,Safari,8,110000,Diesel,Manual,14.0,2200,500000,1998
9627,Hyundai,i20,6,52000,Petrol,Manual,18.6,1200,486000,2008
819,BMW,5,3,7000,Diesel,Automatic,22.48,2000,4750000,2007
7758,Maruti,Swift Dzire,8,114000,Petrol,Manual,19.1,1200,400000,2008
12181,Honda,City,5,58000,Petrol,Manual,17.4,1500,700000,1998
15235,Toyota,Innova,4,101564,Petrol,Manual,11.25,2700,1225000,2005
5323,Honda,Amaze,4,55000,Diesel,Manual,25.8,1500,700000,2013
13150,Honda,Amaze,2,8700,Petrol,Manual,19.5,1200,750000,2013
5267,Honda,Amaze,5,50000,Petrol,Manual,18.0,1200,500000,2013
1140,Toyota,Camry,5,80000,Petrol,Automatic,19.16,2500,1995000,2002
9056,Hyundai,Verna,3,16300,Petrol,Manual,19.1,1400,789000,2006
7520,Toyota,Fortuner,10,87645,Diesel,Manual,11.5,3000,1050000,2009
7193,Renault,KWID,3,21400,Petrol,Manual,23.01,1000,365000,2015
7977,Renault,Duster,8,110000,Diesel,Manual,20.45,1500,355000,2012
7555,Maruti,Alto,3,55000,Petrol,Manual,24.7,800,230000,2000
5748,Maruti,Swift,4,50000,Diesel,Manual,28.4,1250,650000,2005
12223,Honda,City,12,87000,Petrol,Manual,16.9,1500,299000,1998
6958,Hyundai,i10,9,80000,Petrol,Manual,19.81,1100,210000,2007
3041,Maruti,Swift,14,60000,Petrol,Manual,16.1,1300,149000,2005
13448,Toyota,Innova,6,50000,Diesel,Manual,12.99,2500,1400000,2005
12977,Maruti,Alto,4,30000,Petrol,Manual,23.95,1000,360000,2000
12530,Skoda,Rapid,4,47000,Diesel,Automatic,21.72,1500,1075000,2011
10204,Toyota,Fortuner,8,136000,Diesel,Automatic,12.55,3000,1295000,2009
10877,Audi,A4,7,60000,Diesel,Automatic,16.55,2000,1275000,2008
3348,Maruti,Eeco,7,63000,Petrol,Manual,15.37,1200,315000,2010
517,Hyundai,Creta,2,21000,Petrol,Manual,15.8,1600,1250000,2015
14384,Maruti,Swift Dzire,4,3700,Petrol,Automatic,21.21,1200,745000,2008
12101,Maruti,Wagon R,4,70000,Petrol,Automatic,20.51,1000,400000,1999
446,Maruti,Alto,7,70000,Petrol,Manual,23.95,1000,250000,2000
4105,Maruti,Alto,2,1200,Petrol,Manual,22.05,800,350000,2000
2314,Volkswagen,Vento,8,50000,Diesel,Manual,20.54,1600,475000,2010
12908,Ford,Figo,10,110000,Diesel,Manual,20.0,1400,200000,2010
3631,Mercedes-Benz,S-Class,10,70000,Petrol,Automatic,7.81,5500,2275000,1994
3879,Hyundai,Verna,4,30700,Diesel,Manual,23.9,1600,925000,2006
937,Audi,Q7,10,65000,Diesel,Automatic,11.33,4100,1890000,2006
3039,Skoda,Rapid,8,30000,Petrol,Manual,15.0,1600,395000,2011
7813,Volkswagen,Vento,5,61000,Petrol,Manual,15.04,1600,640000,2010
1421,Hyundai,i20,3,50000,Petrol,Manual,18.6,1200,625000,2008
12398,Hyundai,Grand,7,40000,Petrol,Manual,18.9,1200,495000,2013
580,Audi,Q7,8,28000,Diesel,Automatic,12.07,3000,2650000,2006
9268,Renault,KWID,4,30254,Petrol,Manual,25.17,800,265000,2015
14315,Maruti,Celerio,4,17210,Petrol,Automatic,23.1,1000,468000,2014
12153,Honda,CR-V,4,55000,Petrol,Automatic,11.1,2350,1750000,2003
8844,Maruti,Swift Dzire,3,140000,Diesel,Manual,23.4,1250,550000,2008
1481,Hyundai,i10,6,38000,Petrol,Manual,19.81,1100,350000,2007
10399,Maruti,Alto,10,24895,Petrol,Manual,20.92,1000,185000,2000
11565,Honda,City,12,77000,Petrol,Manual,17.0,1500,385000,1998
6776,Hyundai,Verna,11,70000,Petrol,Manual,16.2,1600,375000,2006
14842,Hyundai,i20,9,53000,Diesel,Manual,21.9,1400,385000,2008
14797,Maruti,Swift Dzire,4,35000,Diesel,Automatic,28.4,1250,825000,2008
14828,Maruti,Swift,8,90000,Diesel,Manual,22.9,1250,525000,2005
14924,Mahindra,Scorpio,15,122524,Diesel,Manual,12.05,2200,265000,2002
3610,Hyundai,i20,5,27000,Petrol,Manual,17.0,1200,580000,2008
7679,Honda,Amaze,8,39500,Diesel,Manual,25.8,1500,320000,2013
10021,Renault,KWID,5,46583,Petrol,Manual,25.17,800,280000,2015
4817,Toyota,Innova,5,60000,Diesel,Automatic,11.36,2800,1800000,2005
865,Maruti,Eeco,6,40000,Petrol,Manual,15.37,1200,215000,2010
2926,Ford,Ecosport,6,78000,Petrol,Manual,18.88,1000,635000,2013
10597,Hyundai,Creta,5,50000,Diesel,Automatic,17.01,1600,940000,2015
14883,Honda,Jazz,5,44480,Petrol,Automatic,19.0,1200,625000,2009
12699,BMW,X5,5,15000,Diesel,Automatic,15.97,3000,5000000,2007
12237,Tata,Safari,14,80000,Diesel,Manual,13.93,2200,350000,1998
11894,Maruti,Celerio,6,51127,Petrol,Automatic,23.1,1000,475000,2014
13884,Hyundai,i20,6,18000,Diesel,Manual,21.19,1400,600000,2008
14992,Maruti,Alto,3,35112,Petrol,Manual,24.7,800,359000,2000
13432,Honda,Amaze,4,40000,Petrol,Manual,17.8,1200,500000,2013
5391,Honda,Amaze,7,110000,Diesel,Manual,25.8,1500,370000,2013
4713,Maruti,Alto,7,80000,Petrol,Manual,23.95,1000,270000,2000
9856,BMW,3,12,74000,Petrol,Automatic,12.05,2000,565000,2007
10137,Datsun,RediGO,3,49000,Petrol,Manual,22.7,800,295000,2016
6043,Maruti,Alto,3,35000,Petrol,Manual,24.7,800,320000,2000
11542,Toyota,Fortuner,4,45000,Diesel,Automatic,12.9,2800,2750000,2009
11443,Hyundai,i10,6,36936,Petrol,Manual,19.81,1100,344000,2007
7151,Ford,Freestyle,3,63001,Diesel,Manual,23.8,1500,600000,2018
11920,Maruti,Alto,3,40000,Petrol,Manual,24.7,800,295000,2000
716,Maruti,Ciaz,6,37006,Diesel,Manual,26.21,1250,525000,2014
2293,Datsun,GO,5,50000,Petrol,Manual,19.44,1200,350000,2014
6816,Honda,Amaze,6,39441,Petrol,Manual,18.0,1200,475000,2013
13947,Renault,KWID,4,26233,Petrol,Manual,25.17,800,345000,2015
8285,Tata,Tiago,3,25000,Petrol,Manual,23.84,1200,450000,2016
1962,Maruti,Swift Dzire,9,20699,Diesel,Manual,23.4,1250,475000,2008
1574,Maruti,Wagon R,6,55000,"Others (CNG,LPG)",Manual,33.54,1000,335000,1999
6938,Honda,City,7,80000,Diesel,Manual,25.1,1500,575000,1998
14850,Ford,Figo,8,97358,Diesel,Manual,20.0,1400,365000,2010
14321,Honda,City,4,29000,Petrol,Manual,17.4,1500,790000,1998
6920,Mercedes-Benz,C-Class,8,59000,Diesel,Automatic,14.84,2100,1280000,2001
14720,Hyundai,Creta,6,59000,Diesel,Manual,20.5,1600,790000,2015
5223,Hyundai,i20,4,33200,Petrol,Manual,18.6,1200,625000,2008
1542,Maruti,Celerio,3,15978,Petrol,Manual,23.1,1000,465000,2014
12411,BMW,X1,3,30000,Diesel,Automatic,20.68,2000,3250000,2010
2179,Toyota,Innova,4,60000,Diesel,Manual,13.68,2400,1625000,2005
1621,Renault,KWID,4,19000,Petrol,Automatic,24.04,1000,365000,2015
10120,Audi,A4,8,43000,Diesel,Automatic,17.11,2000,1251000,2008
8827,Volkswagen,Polo,7,85000,Petrol,Manual,16.47,1200,290000,2010
3060,Toyota,Innova,8,82326,Diesel,Manual,12.99,2500,875000,2005
13046,Tata,Safari,9,72000,Diesel,Manual,13.93,2200,450000,1998
8869,Honda,Jazz,9,46967,Petrol,Manual,16.7,1200,259000,2009
12637,Maruti,Wagon R,6,25000,Petrol,Manual,20.51,1000,400000,1999
13867,Ford,Ecosport,6,61087,Petrol,Automatic,15.63,1500,785000,2013
3100,Mahindra,Thar,3,30000,Diesel,Manual,16.55,2500,850000,2010
9380,Honda,Civic,12,78000,Petrol,Automatic,12.9,1800,265000,2006
6241,Hyundai,Verna,9,80000,Diesel,Manual,22.32,1600,490000,2006
2211,Volkswagen,Vento,10,45000,Petrol,Manual,15.04,1600,335000,2010
568,Maruti,Swift,4,14838,Petrol,Manual,22.0,1200,525000,2005
1018,Hyundai,i20,7,67300,Diesel,Manual,23.0,1400,368000,2008
13,Maruti,Ciaz,5,76000,Diesel,Manual,28.09,1250,650000,2014
2341,Hyundai,Grand,7,71000,Diesel,Manual,24.0,1100,400000,2013
6636,Mahindra,Bolero,5,35000,Diesel,Manual,16.5,1500,650000,2000
10716,Mercedes-Benz,C-Class,8,39000,Diesel,Automatic,19.27,2100,1349000,2001
1234,Volkswagen,Polo,11,61000,Petrol,Manual,16.47,1200,235000,2010
7695,Mahindra,Scorpio,15,200000,Diesel,Manual,10.5,2200,250000,2002
3480,Honda,City,7,65000,Diesel,Manual,26.0,1500,745000,1998
7684,Datsun,RediGO,4,22558,Petrol,Manual,22.7,800,235000,2016
14222,Mahindra,KUV,5,23521,Petrol,Manual,18.15,1200,450000,2016
6684,BMW,X3,4,49000,Diesel,Automatic,16.55,3000,3900000,2007
3844,Mahindra,Scorpio,7,100000,Diesel,Manual,15.4,2200,800000,2002
6526,Hyundai,i20,4,33048,Petrol,Manual,18.6,1200,630000,2008
1951,Maruti,Wagon R,8,50287,Petrol,Manual,20.51,1000,360000,1999
4647,Hyundai,i10,10,78000,Petrol,Automatic,16.95,1200,365000,2007
9221,Maruti,Swift,5,47000,Petrol,Manual,20.4,1200,440000,2005
500,Hyundai,i20,6,67000,Diesel,Manual,22.54,1400,500000,2008
6378,Tata,Tigor,2,60000,Diesel,Manual,24.7,1050,700000,2017
11458,Mercedes-Benz,C-Class,3,40000,Diesel,Automatic,14.84,2100,2990000,2001
8160,Honda,WR-V,4,127991,Diesel,Manual,25.5,1500,675000,2017
8362,Maruti,Swift Dzire,5,57102,Diesel,Manual,23.4,1250,675000,2008
14445,Maruti,Swift,3,26000,Petrol,Automatic,22.0,1200,675000,2005
1123,Ford,Ecosport,6,69997,Diesel,Manual,23.0,1500,530000,2013
6095,Maruti,Swift Dzire,6,43937,Petrol,Manual,19.1,1200,570000,2008
11515,Ford,Ecosport,4,54000,Diesel,Manual,23.0,1500,680000,2013
2438,Hyundai,i20,5,43000,Diesel,Manual,22.54,1400,685000,2008
12887,Hyundai,i20,12,50000,Petrol,Manual,17.0,1200,280000,2008
5882,Maruti,Baleno,4,100000,Diesel,Manual,27.39,1250,700000,2015
4885,Skoda,Octavia,6,99000,Diesel,Automatic,19.3,2000,1399000,2001
14142,Tata,Safari,8,110000,Diesel,Manual,14.0,2200,500000,1998
8993,Maruti,Alto,5,16000,Petrol,Manual,24.7,800,325000,2000
10913,Maruti,Vitara,4,57000,Diesel,Manual,24.3,1250,825000,2016
11271,Hyundai,Venue,2,25000,Diesel,Manual,23.7,1400,1025000,2019
7320,Hyundai,Creta,6,85000,Diesel,Manual,19.67,1600,860000,2015
1559,Toyota,Fortuner,4,98000,Diesel,Automatic,15.04,2800,2700000,2009
4849,Audi,A4,8,80000,Petrol,Automatic,15.64,1800,1485000,2008
10708,Mahindra,XUV500,9,64345,Diesel,Manual,15.1,2200,490000,2011
2773,Maruti,Swift Dzire,9,80000,Petrol,Manual,19.1,1200,400000,2008
83,Maruti,Alto,8,55000,Petrol,Manual,22.74,800,230000,2000
2173,Ford,Figo,6,26000,Petrol,Manual,15.6,1200,290000,2010
4086,Jaguar,XF,4,34600,Diesel,Automatic,19.33,2000,3500000,2009
4478,Maruti,Wagon R,5,31200,Petrol,Automatic,20.51,1000,500000,1999
9690,Maruti,Swift Dzire,9,90000,Petrol,Manual,17.5,1300,350000,2008
5661,Maruti,Swift,4,62000,Diesel,Manual,28.4,1250,575000,2005
11757,Maruti,Swift Dzire,3,17000,Petrol,Manual,22.0,1200,715000,2008
10712,Skoda,Rapid,6,54000,Diesel,Automatic,21.66,1500,650000,2011
7947,Maruti,Swift,3,12550,Petrol,Manual,22.0,1200,750000,2005
5438,Maruti,Wagon R,17,50000,Petrol,Manual,18.9,1000,80000,1999
12754,Toyota,Innova,5,46000,Diesel,Manual,13.68,2400,1650000,2005
856,Hyundai,i10,9,70000,Petrol,Manual,20.36,1200,200000,2007
9225,Skoda,Octavia,8,76000,Petrol,Automatic,14.7,1800,780000,2001
15245,Hyundai,i20,6,60000,Diesel,Manual,22.54,1400,560000,2008
4593,Ford,Ecosport,7,102719,Diesel,Manual,22.7,1500,625000,2013
6856,Mahindra,Bolero,5,120000,Diesel,Manual,15.96,2500,610000,2000
1761,Honda,Amaze,3,41612,Petrol,Manual,17.8,1200,575000,2013
8548,Maruti,Wagon R,4,10000,Petrol,Manual,18.9,1000,399000,1999
